Topic,Document ID,Similarity Score,Paragraph
433,MT22473,0.85132205,"EM13MAT510	Investigar conjuntos	de dados relativos ao comportamento de duas	variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em	conta	a variação e utilizar uma	reta	para descrever	a relação observada.	Funções polinomiais do 1° grau (função afim, linear e constante).	Gráficos	de funções. Taxa de variação de uma função (crescimento/decrescimento). Razões	trigonométricas: tangente de um ângulo. Equação da reta: coeficiente angular.	Identificar conjuntos de dados que podem ser modelados por uma função polinomial de 1° grau e representados pelo gráfico de uma reta, com ou sem auxílio de software de geometria dinâmica. Determinar uma reta no plano cartesiano para representar a relação entre duas grandezas que variam de maneira linear. Associar a taxa de variação	entre	duas	grandezas	ao coeficiente angular da reta do gráfico que representa a relação entre essas grandezas.
"
433,PB24890,0.8500974,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando tecnologias da informação, e, se apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.
"
433,MS20294,0.82445985,"ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.
"
433,RO38015,0.814237,"Álgebra	Investigar e estabelecer conjecturas a respeito de diferentes conceitos e propriedades	matemáticas, empregando estratégias e recursos, como	observação	de	padrões, experimentações	e	diferentes tecnologias,	identificando	a necessidade, ou não, de uma demonstração cada vez mais formal na validação das referidas conjecturas.	(EM13MAT510). Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.	Funções polinomiais do 1° grau (função afim, linear e constante). Gráficos de funções. Taxa de variação de uma função (crescimento/decrescimento). Razões trigonométricas: tangente de um ângulo. Equação da reta: coeficiente angular.
"
433,RO37953,0.7348576,"?	Identificar conjuntos de dados que podem ser modelados por uma função polinomial de 1° grau e representados pelo gráfico de uma reta, com ou sem auxílio de software de geometria dinâmica. Determinar uma reta no plano cartesiano para representar a relação entre duas grandezas que variam de maneira linear. Associar a taxa de variação entre duas grandezas ao coeficiente angular da reta do gráfico que representa a relação entre essas grandezas.
"
433,CE2796,0.70545334,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.	Intepretação geométrica de medidas de tendência central e de dispersão. Noções básicas de regressão linear.	Retas ajustadas a conjuntos de pontos representando pares de variáveis no plano. Utilização de informações expressas em gráficos ou tabelas para fazer inferências. Análise de informações expressas em gráficos ou tabelas como recurso para a construção de argumentos.
"
433,RO37900,0.6987721,"?	Funções polinomiais do 1° grau (função afim, linear e constante). Gráficos de funções. Taxa de variação de uma função (crescimento/decrescimento). Razões trigonométricas: tangente de um ângulo. Equação da reta: coeficiente angular.
"
433,GO12474,0.6583104,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.	(GO-EMMAT510A) Pesquisar situações relacionadas às leis de formação ou funções em temas voltados a natureza socioeconômicas, técnico-científica etc. registrando os dados relativos ao comportamento das variáveis investigadas para construir gráficos que possibilitem tomadas de decisões posteriores. (GO-EMMAT510B) Construir gráficos de funções diversas definidas pela relação entre duas grandezas, utilizando dados apresentados em tabelas para inferir sobre a natureza das grandezas envolvidas. (GO-EMMAT510C) Investigar (com ou sem o apoio de tecnologias) dados relativos ao comportamento de duas variáveis numéricas, analisando as relações e variações estabelecidas entre as mesmas para descrever (oralmente ou por meio de textos - verbais, gráficos, esquemáticos entre outros) a relação observada.	Análise	e construção	de gráficos.
"
433,PI30538,0.6119804,"uma reta para descrever a relação observa-              grandezas que variam de maneira linear. Associar a taxa     Razões trigonométricas: tangente de um  
"
433,MS20297,0.5796034,"	algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 1° grau.	Razões trigonométricas objetivando a tangente em relação à inclinação do gráfico; Equação da reta: coeficiente angular.	olhar mais atento para o mapa e conjecturar se existem três cidades alinhadas. Para isso, sugere-se a construção de tabelas com as coordenadas dos pontos, para posteriormente investigar se existe uma reta que os contenha. Quando houver, recomenda-se obter a função polinomial do 1° grau que descreve o trajeto que liga as cidades. Esta Habilidade está relacionada com a Habilidade (MS.EM13CHS606).
"
433,PI30537,0.50433004,"tecnologias da informação, e, quando apro-              ware de geometria dinâmica. Determinar uma reta no          Taxa de variação de uma função (cresci- 
"
433,PB24941,0.48361525,"Geometria	EM13MAT401 EM13MAT402 EM13MAT510	Resolver problema utilizando o cálculo da distância entre dois pontos. Identificar e determinar as equações geral e reduzida de uma reta. Identificar retas paralelas e retas perpendiculares a partir de suas equações. Determinar a equação da circunferência na forma reduzida e na forma geral, conhecidos o centro e raio.	Sistema cartesiano ortogonal. Ponto. Reta. Plano. Circunferência.
"
252,RS40818,0.9521674,"(EM13MAT502) Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2° grau do tipo y = ax2.	1°
"
252,SC41802,0.9511601,"		(EM13MAT502) - Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2° grau do tipo y = ax2.
"
252,ES6904,0.9489867,"		EM13MAT502	Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2° grau do tipo y = ax2
"
252,SC41865,0.94463396,"?	Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 1° grau.
"
252,BNCC1821,0.9437082,"(EM13MAT502) Investigar relações entre números expressosemtabelaspara representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2° grau do tipo y = ax2.
"
252,PR34892,0.9337922,"(EM13MAT502) Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano,	identificando	padrões	e	criando conjecturas	para	generalizar	e	expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2° grau do tipo y = ax2.		Função polinomial do 2° grau. Representação algébrica e gráfica de uma função polinomial do 2° grau. Plano cartesiano.
"
252,PB24882,0.9330792,"(EM13MAT502) Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2° grau do tipo y = ax2.
"
252,SC41801,0.932061,"Álgebra	Funções	(EM13MAT501) - Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 1° grau.
"
252,ES6903,0.92442805,"Álgebra e Funções	Funções	EM13MAT501	Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 1° grau.
"
252,RO37886,0.92273283,"(EM13MAT502) Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2° grau do tipo y = ax2.
"
